number,state,state_reason,title,url,updated_at,body_sha256,retrieved_comments,comments_sha256,reviewer,method
1772,closed,completed,memory_forget bulk delete bypasses the governance + owner gate that memory_delete enforces (+ archive-recovery docstring mismatch),https://github.com/alphaonedev/ai-memory-mcp/issues/1772,2026-06-23T09:54:03Z,e793ad9025e1098d30cf70412ffee576194f7ccce6b1e801bee57304d1bf4fb7,3,702e765ad50e4fce74c8085a597c8ef65b57a87ab2c9f1ff3575b8c71f64b30f,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1773,closed,completed,Federation merge_inbound (overwrite_full_row_by_id) skips seal_content + encrypted_envelope (encryption desync) and takes no pre-merge snapshot,https://github.com/alphaonedev/ai-memory-mcp/issues/1773,2026-06-23T17:49:27Z,5f371d41ac7c8c272d0dd17370f4bf17d6a6687aadf22dae5651e0ff654c577b,1,5804813d1fd253d3f1b5e8cd295bb3fb0a34f4baad73b6c8fab00140509fbc9b,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1774,closed,completed,Consolidation: un-embedded rows merge on Jaccard-only (cosine safety-gate bypassed) → false-positive merge can destroy a distinct memory's links,https://github.com/alphaonedev/ai-memory-mcp/issues/1774,2026-06-23T22:39:33Z,9db58429555267b15f718c5b938459f1f046fa1f66085853459a7dc397ad0868,1,94bc26875dc1a80b5835412ab4695484b19fac20740ea38b36f8363b4f8844d5,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1775,closed,completed,Harden: surface a boot WARN when [storage].archive_on_gc=false (silently turns GC + forget into permanent hard-delete),https://github.com/alphaonedev/ai-memory-mcp/issues/1775,2026-06-23T18:28:28Z,c336dfd505c24cc6a841bc5b4eed15668b9624dc8929e7bfe19bf6c9df9da1f9,1,141536461672092a4eb3d1aa65eb89f9d74183c723d26db4bcab5162171b7413,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1776,closed,completed,forget archive+delete is NON-ATOMIC on both backends — postgres path can IRRECOVERABLY lose a row (un-ported #1026 fix),https://github.com/alphaonedev/ai-memory-mcp/issues/1776,2026-06-23T02:41:35Z,427faafe749640289b761cd11292d2d229ac6522047d8b25b0ca42ee2e6771bc,1,722e09588f7a0144f14c3efb8b3dc4e9b4ed9a0812e7d53b95cedd6e23ca7177,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1777,closed,completed,memory_namespace_clear_standard is ungated on BOTH MCP + HTTP — a governance-removal primitive that disarms a namespace delete/write/promote gates,https://github.com/alphaonedev/ai-memory-mcp/issues/1777,2026-06-23T07:21:50Z,744a42d0f4a0f037274e1c667b06ae00c16926695277f01f27a7443fde7113b8,1,2ae62e8b204063cf3fd6ec8b6701f1333c60c1803f9a37d864f922e96c5b033c,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1778,closed,completed,MCP memory_kg_invalidate lacks the caller-owns-source check its HTTP twin (#938) enforces,https://github.com/alphaonedev/ai-memory-mcp/issues/1778,2026-06-23T06:13:46Z,89909d4a8d44b89d3ee3993377f48cf730495ff6614f00b5963643ee8efccab4,1,82d498f354d7c6780a1e7561bd1221581c32626d21c3667d8743273fcd5a3605,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1779,closed,completed,reembed/backfill embed the EMPTY placeholder content of encrypted rows → overwrite good embeddings with title-only vectors (corpus-wide recall loss),https://github.com/alphaonedev/ai-memory-mcp/issues/1779,2026-06-23T17:49:29Z,d71fd75622159fc6580db48d037c372b646142bcbd144116c4abfaa441b28e02,1,e72aea4e8c92b5f0de0f7316ca1615ed3cc4cf81c182d53bd8551d9bd161d22e,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1780,closed,completed,"import/mine can silently clobber a DISTINCT existing memory via the (title,namespace) upsert (no --on-conflict guard; mine title-truncation inflates collisions)",https://github.com/alphaonedev/ai-memory-mcp/issues/1780,2026-06-23T23:43:06Z,35c7b45cd9a48976001b1efcbb88a68f953ad2f753b2bc657f73a27ced53588d,1,ff33f7b695c510c2def029618e7491e4f4c2e5865fbc84944fb1647f168f28ec,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1781,closed,completed,"schema-init --embedding-dim silently NULLs every embedding on a populated Postgres DB (dim-mismatch, no guard/confirm/backup)",https://github.com/alphaonedev/ai-memory-mcp/issues/1781,2026-06-24T01:11:53Z,63d246176f0ca0e00fd581e114f5970a8b433bc7819689814fbf9cdd4106323c,1,dad8ff5c7266a82546f24fbda670f895b97ca302bd0c32930e43c26c05b2e591,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1782,closed,completed,size_gc archive+delete is per-victim NON-ATOMIC (crash leaves a row both archived and live),https://github.com/alphaonedev/ai-memory-mcp/issues/1782,2026-06-23T03:12:31Z,71c4ec9365788b706179b33d37bb171405f8b5ce62176375e54ae87054639440,1,ffab5978921a4ad88e90012eb5d172d4923be6d6cb307bde477426189207f9ab,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1783,closed,completed,AGE knowledge-graph projection not updated on hard-delete → find_paths/kg_query return ghost edges to deleted memories,https://github.com/alphaonedev/ai-memory-mcp/issues/1783,2026-06-24T02:56:56Z,c893e42fd1cb4e3a125f122d96874a36ed72bb6303335e2a3fb5659258ca3aaf,1,48bf07fd8618a68bd1f0e8f72f61b44a3d0ed9c282ecbd8c62c016fea3332e42,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1785,closed,completed,Ops script postgres-droplet-reinit.sh DROP DATABASE has no interactive confirmation on the live (non-dry-run) path,https://github.com/alphaonedev/ai-memory-mcp/issues/1785,2026-06-23T18:28:30Z,efdf88e87f7a1b31738b297eb5d9a1a42b16542ce9ca0d57c5f0ec4cc3042cc8,1,131b8bfe57abbda7cfe337b63b3c2b653faf70f4d2a0b686ecf5aaa69a8f0170,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1784,closed,completed,Consolidation provenance stored as metadata.derived_from array (not edges) is fragile — lost on a re-consolidate metadata overwrite,https://github.com/alphaonedev/ai-memory-mcp/issues/1784,2026-06-24T04:05:06Z,b8bcbb616e1c81aab2e6a0d1cb7117a4afde52a52cfdb6fc7b98e3f73cf37c0f,1,6f5eb423ae39fee1cb320e9b9520fc4336af2832b1a27e33329a65f269e11964,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1786,closed,completed,MCP/sqlite mutation path lacks the caller-owns owner gate that HTTP + the postgres SAL enforce (delete/update/promote/link),https://github.com/alphaonedev/ai-memory-mcp/issues/1786,2026-06-23T05:38:11Z,9af24ca9f6bb1382c9c906f23fca90ff2654d09965b4b1d1f31d5dc70752df7b,1,2b11180d03b39c750e4d7d76f7eae77adc522d19efdd99d07f1dbf4a78d70919,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1787,closed,completed,MCP pending_approve allows self-approval of a Human-required pending action via spoofable agent_id,https://github.com/alphaonedev/ai-memory-mcp/issues/1787,2026-06-23T10:51:48Z,3438c4415ae697421e4fc0f4c346c96580d18c8e317567fa2ed6d7eff1ab8606,1,8d77f4f56cd0f39eb8c5572545bdd4c331a941357fe0e94181b6aed785352f8a,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1788,closed,completed,"bulk_create + consolidate bypass the per-agent daily write quota (quota charged at single-write handler layer, not SAL store_batch)",https://github.com/alphaonedev/ai-memory-mcp/issues/1788,2026-06-24T05:59:53Z,18a36b91a7d10422a738f285b49b7bbd1f7761f050f06d9149b811b4a516869b,1,b7218f772c3854cf7b1e06ae84a05461ab9f70d91a33d973318c50ab92bec8a3,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1789,closed,completed,v0.8 secure-default flips: federation require_peer_enrollment ON + prefer server-cert pinning (close zero-config permissive postures),https://github.com/alphaonedev/ai-memory-mcp/issues/1789,2026-06-23T21:35:02Z,d203cbda7bd9dd5bb8141346c3b293761f7fb8d4f9e15ef6e97943499cb0baa0,1,81a31d50041aa5a42f44913eb8b32da37e6f12c64609ca2879a5e34daaebb896,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1790,closed,completed,Hardening: pre-auth cred-chain CBOR header lacks a pre-decode byte cap; key-file perms-check TOCTOU; lib-target clippy cast lints disabled,https://github.com/alphaonedev/ai-memory-mcp/issues/1790,2026-06-23T18:28:31Z,beea514c83cd20968562874dd13726a57dbe54f7c4eb519452ab405d3eadaded,1,dd372b2815ba9d20e29fe838ed041446f46e4634a904595232e7cb2951b8e996,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1791,closed,completed,Supply-chain: migrate off unmaintained serde_yaml (RUSTSEC-2024-0320); memmap2 RUSTSEC-2026-0186 scoped to ML path,https://github.com/alphaonedev/ai-memory-mcp/issues/1791,2026-06-23T21:35:04Z,ddb4a45add0a775b4bb30d5d0ef560b0a0e233b4a427985026c681e30af81bfe,1,a364909cc0ec129e86351e3a4b815610745ff092d6a9b76890d687ee4b76e145,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1792,closed,completed,🛡️ EPIC: 3-sweep audit remediation — 100% fix ALL destructive + security findings (operator-mandated),https://github.com/alphaonedev/ai-memory-mcp/issues/1792,2026-06-25T22:55:18Z,a9bb94efa2e79fe4e6d2da579ac39249898af8c490e88e525c543cf3982d3543,4,d757faedbe2b446faac44e2f0d32e769c53b70310008ab831071d104b2001086,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1793,closed,completed,PostgresStore governance_approve_with_consensus Human arm allows self-approval (HTTP-path parity with #1787),https://github.com/alphaonedev/ai-memory-mcp/issues/1793,2026-06-24T08:56:52Z,8f1234bfac140b9f0cd3a3635f56ceb789f142ba1fb791c5e272520019244ab0,1,7e9c8f4975a210a7a54d50a5c70c283de0787d36ad6e0e02c3b7343c262bf3ca,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1794,closed,completed,CLI `ai-memory sync` defaults to accept-ANY server cert (DangerousAnyServerVerifier) — consider zero-config CA-validation default,https://github.com/alphaonedev/ai-memory-mcp/issues/1794,2026-06-24T10:43:28Z,fc2de7f6d5b23cd5ca90720a39de6e5db9a709d24f152c49e490b77b3683d4aa,1,996b33e2a7b86161d5dc8c31a0b70443aec21a0c05766b38f5ba223326d493e6,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1795,closed,completed,PostgresStore never enforces the per-agent daily memory-count quota (records only) — single store + bulk + consolidate all uncapped on postgres,https://github.com/alphaonedev/ai-memory-mcp/issues/1795,2026-06-24T07:20:15Z,248c0d9852194d14a03ca0d53177434f0b155d758e3cc7402a2fdb6016eaac96,1,7b9de397871639713494de6aaed47e42b4f77e3c943c10ccf5abba0b1caf888c,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1796,closed,completed,sqlite-backed HTTP daemon allows Human-arm self-approval (the #1787 opt-in gate is off on the multi-tenant HTTP surface),https://github.com/alphaonedev/ai-memory-mcp/issues/1796,2026-06-24T12:58:01Z,e1dc0196dd235c8ac5452b8ace24cbfbf8b947c9f5e1656d78d2b54a6039219d,1,01d5c1a72d70ae38da640738c42d9464c296a0a663ad770917a967d81ae6e18d,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1797,closed,completed,fix(recall): HTTP POST /api/v1/recall returns 0 in hybrid (embedder + HNSW) mode — untested code path,https://github.com/alphaonedev/ai-memory-mcp/issues/1797,2026-06-25T00:54:51Z,56d3fb383749a8e85b8463a6d1439cfd1092ea7c88a4a106cf7c56172eab11f0,2,a4eac5f2ac80989427bb38b8c6423730a6bc5384c7c92ab50eb47d98e64c7817,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1798,closed,completed,Full-spectrum v0.8.0 review (external Grok 4.3) — 2-round 5-agent adversarial assessment + disposition,https://github.com/alphaonedev/ai-memory-mcp/issues/1798,2026-06-25T22:55:20Z,7826558be39f53f23d2852b10fea2f1f3f12d0e115a8b736502dac5d0aedcca5,1,2f44142ee47435652dc4cf137e174cf98aca2c978d8eef475246fb46e0e63365,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1799,closed,completed,postgres non-optimistic trait `update` does not create the #1725 in_place_edit snapshot (partial-#1725 backend asymmetry),https://github.com/alphaonedev/ai-memory-mcp/issues/1799,2026-06-24T21:49:29Z,ca8bb7eadae2c412e6e567f7703362193f703b0726bb9fb033dc3083df0326d6,1,bccdab7a59473e8c6b17bb96dbf555974562f3b636fe0040cd5ba3d488aaba5c,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1800,closed,completed,MCP `find_paths` + `kg_timeline` dispatchers lack the #944 visibility/owner gate their HTTP twins enforce,https://github.com/alphaonedev/ai-memory-mcp/issues/1800,2026-06-24T20:14:49Z,f2cf00ef06a035eb318ec16b66fc08c3df6c101f69febca36ce60cdfa9b26667,1,14358bd307314d513a3c459d38c0dd629c3ef3cd8e069add4e2661a38bc8c143,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1801,closed,completed,[v1.0] Federation per-write attestation hardening — sender-side EMIT + typed wire field + TOFU key distribution,https://github.com/alphaonedev/ai-memory-mcp/issues/1801,2026-07-13T06:30:35Z,f58f885100d8a657e93fb00315418c7c98da34a86c6fb0e195b5e2169fcff3a9,3,d18803b6b35b788254275634845835fae70e5c2eb8344b5a4a8324533a304585,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1802,open,,[v1.x] Refactor — storage/mod.rs split + MemoryStore trait decomposition (#1798 R-05/R-06),https://github.com/alphaonedev/ai-memory-mcp/issues/1802,2026-08-19T18:43:22Z,24f0644b733bdca3fcf8fb381f2c2874bafd9ea9be58b9b3944f330a63052e32,4,06db4089890a823bfa192981e73d64b19e3b459e6960fc317ac465fd64350a50,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1803,closed,completed,[v1.x] Test-infra: IronClaw lan-parity compose peer-key auto-provisioning,https://github.com/alphaonedev/ai-memory-mcp/issues/1803,2026-07-16T16:57:18Z,994f8caa275a7d6d5c811aad6c418f77e57b2dc8ddf81f996ec49d98bcdc0caa,5,c34ba80fd42f4a98411ff36f98dfb86c33ea30bffb339ecd3090279e7a16941b,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1804,closed,completed,[SECURITY][HIGH] kg_timeline / find_paths leak cross-tenant PRIVATE target titles+namespaces (source-only visibility gate — #1800 gap),https://github.com/alphaonedev/ai-memory-mcp/issues/1804,2026-06-25T12:12:48Z,49b9c673ddfbbd564ebc833c6acbb3b90acac76f251fc866e4b5868fc91925d5,1,620c1e3e489575d43a1ced34a8c307dfc4b16fcb44f01debb2d884cd56d5b795,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1805,closed,completed,[SECURITY][MED] Federated action-transition nonce is signed but never recorded — cyclic-edge replay gap (#1718),https://github.com/alphaonedev/ai-memory-mcp/issues/1805,2026-06-25T15:06:35Z,10483a7582feb6c4f6e871d38c4fa0c143c196a68d4767cd8176034e645aed0f,1,38c64f54d20566a247af275644923ebada9711ac05524d7448b7fbdbf0f6f868,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1806,closed,completed,[SECURITY][MED] Lease ttl_secs unbounded/unvalidated → now+ttl overflow panic + multi-million-year lease starvation (#1709),https://github.com/alphaonedev/ai-memory-mcp/issues/1806,2026-06-25T13:21:33Z,03aa9abe131f5936041e33576da733a9742d77653739cd406161cdfa4623ecbc,1,6124aa6d0e12ac567c53967b96e3d66bb8ea8b28815be3ede4b8b35333020e4a,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1808,closed,completed,[SECURITY][LOW] Link + #1464 content-attestation lanes use non-strict ed25519 verify() vs verify_strict() on the new v0.8.0 lanes,https://github.com/alphaonedev/ai-memory-mcp/issues/1808,2026-06-25T13:21:35Z,a291d033e50dbf4d134780c6c64aedf7bfb623d1f61dadbc6c42c07881de09ee,1,a2f1490835ddfa0099878dd7039c03feb0762533923df96a74e2dabd798c4a44,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1807,closed,completed,[SECURITY][LOW-MED] #1709 coordination create-paths (actions/signals/checkpoints) are unquota'd + no payload-size limit,https://github.com/alphaonedev/ai-memory-mcp/issues/1807,2026-06-25T15:06:36Z,5c8abc853aaedce38ddda43fe3dd3949a072274eae02e883d88f50d0a1015289,1,74f02a4cb7d88ffb4caebb4fa2d60d919015ade6874ef168e77659f255c8b678,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1809,closed,completed,"[SECURITY][LOW] #228 at-rest encryption is labeled ""E2E"" but is per-node — federated peers receive plaintext at apply time (docs-drift)",https://github.com/alphaonedev/ai-memory-mcp/issues/1809,2026-06-25T13:21:37Z,bd866e966739a31eae3bbe9e0d80bbe3c6a8d186ffc9ba6a38df8cc3561175b2,1,c73487012b9727eb9db2beff6cf2a7a15e9362ed1e4193f4f8bae491add1e5c0,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1810,closed,completed,[CI][infra] Check (ubuntu-latest) disk-exhaustion: full `cargo test` compile under DEV_DEBUG=1 hits 'No space left on device',https://github.com/alphaonedev/ai-memory-mcp/issues/1810,2026-06-25T15:06:38Z,a15d043e85b65071f3dffe291c79f235fbf61039c225754bfd00646dd4a565fe,1,580cbd55672103a2735581288afe2ec6ad76d793e237cdb59c81a7c06f9da0c7,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1811,closed,completed,[BUG][governance] PreToolUse mcp_tool hook for memory_check_agent_action errors 'kind is required' — installer writes no input mapping → governance gate is a silent no-op,https://github.com/alphaonedev/ai-memory-mcp/issues/1811,2026-06-25T16:32:00Z,f463b734deb15ea85b42f7968e5f5c848744b1a84a58745e25a53cb25bb49a12,1,2d0088d5250991fb92e1fe73a3fde7e4fb5bb28c8bb44e5e0cfaf46ddf1a2b42,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1812,closed,completed,[BUG][links] memory_link silently drops non-taxonomy relations yet returns linked:true (validate_relation permissive vs closed-taxonomy CHECK + INSERT OR IGNORE),https://github.com/alphaonedev/ai-memory-mcp/issues/1812,2026-06-25T20:21:32Z,69edeef6d67953c0e23c098fed0f38a92205a2aef41613ec316ab65be01fc1f3,1,9063e0fa8c0941f36b6c7949f53f5b788789aaa125acd51d5215ec57c69b295d,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1813,closed,completed,[docs] Wave 1/5: core reference-doc + GitHub Pages landing drift (v0.8.0 alignment),https://github.com/alphaonedev/ai-memory-mcp/issues/1813,2026-06-25T21:22:02Z,fa0be8abf3f11c87bd5c1e082f47435fd0ce685a0cee1c01a849f897975135d6,1,dc3d9e70d57466ec0a2cae484b121906940e849eca95193dbb16742405c5e7ee,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1814,closed,completed,[docs] Wave 2/5: subsystem docs drift — federation/governance/coordination/feature docs (v0.8.0),https://github.com/alphaonedev/ai-memory-mcp/issues/1814,2026-06-25T21:32:41Z,5e1f5eb0ff9886d9011448f9f4f027dcf73736237c67dea63d612966d16c25d7,1,4cf2be6f3257e5c0b0a7d227996bd7947827fb749e6dedd938987f87e224a94b,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1815,closed,completed,[docs] Wave 3/5: current-state .md guides drift + coordination-subsystem doc gap (v0.8.0),https://github.com/alphaonedev/ai-memory-mcp/issues/1815,2026-06-25T21:41:03Z,c7be24ae8ed84cd79eba6ed4b42d514c330b02dde533d0c40666e03ce09f70a9,1,81bfcb6cb66e0f50521d13facf7cc5c283a5b06cf2b6199618b1612fa30edd74,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1816,closed,completed,[docs] Wave 4/5: GitHub Pages .html sweep — current site pages (v0.8.0 alignment),https://github.com/alphaonedev/ai-memory-mcp/issues/1816,2026-06-25T21:51:35Z,0f8dfb8009c9c6134019fbcf1936d0ed71be98d22ee3bce38246d0ef34eb0b51,1,56c99bbe4a6930c310d136ef84b3a1206779c90d56f0909c93814f40c37e92ad,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1817,closed,completed,[docs] Wave 5/5: convergence re-check — docs + GitHub Pages v0.8.0 alignment gate,https://github.com/alphaonedev/ai-memory-mcp/issues/1817,2026-06-25T21:56:57Z,52fb120c0d9b0e33af5b006495582925d0cbf3a7159dfd055bad9fcd8a4711eb,1,e736dcf46f6695fd73d71cca77fc95f588265c692d77094ed65ea0dfbdd6577f,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1818,closed,completed,"[research] Landscape: RecursiveMAS vs ai-memory — complementary layers, composition + framing opportunities",https://github.com/alphaonedev/ai-memory-mcp/issues/1818,2026-07-11T16:36:11Z,73f2a7fc9da5063750c35cbdf482ed14bd683258f82b2dd831060fac09d27c86,1,0d6a0725dd685836b83efd09c8223f54ba87e648e7c61a0778842fd39d69e460,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1820,closed,completed,docs: track RQGM/Red Queen full-spectrum ASI assessment (21-agent vote + v0.9 pathway),https://github.com/alphaonedev/ai-memory-mcp/issues/1820,2026-06-28T20:40:23Z,213fa9a47e657a909860e9b4169741785232296a687c4c7743a0ae27151e25a8,2,984e5eb8fa1d830541b2462735343fd0b54006096eea475836e0eb51ec51c80e,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1821,closed,completed,🎯 Session orchestration — TRACT design + v0.8.0 assessment + corpus-completeness + v0.8.1 carve-out (2026-06-28),https://github.com/alphaonedev/ai-memory-mcp/issues/1821,2026-07-11T16:36:10Z,d5875003ea4153f5238224aa86c51c4ae26ac5ba178c561dfb7cdb6530e256d4,5,f9767c2dabee7499e7c35272288e7bbc8fa42dc1f123ed021baa5dcc9fade906,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1822,closed,completed,"[TRACT-gap G5] Audit chain is a diary, not a witness (self-signed, binds output not cause, no witness tier)",https://github.com/alphaonedev/ai-memory-mcp/issues/1822,2026-07-03T16:44:15Z,4b39aa9ca1f83845eb4a2f1d08ac9364b40cda831c2ccc5137deb16cdc89bb25,2,ae876bcb489236a3db301a9a04d69fa7a8e288d4af610d80fe90ee451510e90a,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1823,closed,completed,[TRACT-gap G6] Append-only broken at write AND erase — the spine break (in-place UPDATE + hard-DELETE),https://github.com/alphaonedev/ai-memory-mcp/issues/1823,2026-07-01T02:22:53Z,d67ef72d68d02838aa84f623a4f4054f4f44a5bf9a05d169192f61364464d0c5,1,daf488ecf1273c4b56701e89e07b0389e29d5e22c040a4d004e8b562732cbf66,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1824,closed,completed,"[TRACT-gap G7] Contradiction auto-resolved, not conserved (curator hard-DELETEs the loser)",https://github.com/alphaonedev/ai-memory-mcp/issues/1824,2026-07-01T04:24:25Z,06539a6eeca1160aa298f1a094845659bc6639e370d473c666ded1c5c74928ce,1,c56382d3aa91b407dec58f58183f367cfa1519ae90ddd5208c18caccb011dffc,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1825,closed,completed,"[TRACT-gap G8] UUID identity, not BLAKE3-CID (not content-addressed / tamper-evident by construction)",https://github.com/alphaonedev/ai-memory-mcp/issues/1825,2026-07-01T11:01:11Z,ddd503a2239370ecd3f707e6d975be4614fe6e1604bbc46aae25fe53a89dcd21,1,28ac614e9a2094224a5c8de55ea680a443bb7550949af4ad5768c30cefb6547e,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1826,closed,completed,[TRACT-gap G9] No three-key Recorder != Judge != Stopper separation (single-daemon TCB),https://github.com/alphaonedev/ai-memory-mcp/issues/1826,2026-07-01T11:46:03Z,a6fd196e235efd8710cfc315c302c7595b596ca31df82a07770ef73fb6611f9c,1,0cf8275e7b2358ec1c7b8b3ae45aa7a893247967f009daa9fe26b9634709b672,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1827,closed,completed,[TRACT-gap G10] Capability tokens / refusal-as-Claim / promotion-court / namespace-isolation absent,https://github.com/alphaonedev/ai-memory-mcp/issues/1827,2026-07-02T06:52:46Z,d929fe0f5f54e702e5726364836cefb8dda10226c1ee8b3d8c54bcc73b90c280,1,47b98164913d5812a95cb9becd3746ccbbbb50ee7d41d850856867e8f71a3da7,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1828,closed,completed,"[TRACT-gap G13] Identity is string+keypair, not a signed lineage-DAG (key-loss = death)",https://github.com/alphaonedev/ai-memory-mcp/issues/1828,2026-07-12T18:43:20Z,735b6323aa4d24daaae54f0ef3eef78f32e15cb4a0a44db561aed3360fcfbb3a,3,50b9a802b4701d92dbce78abad53d4776bcbd4d10970e0d3f5b81f8eed8a60ea,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1829,closed,completed,"[TRACT-gap G15] TTL-tiers, not a Landauer cost-of-access gradient",https://github.com/alphaonedev/ai-memory-mcp/issues/1829,2026-07-19T07:29:11Z,bc1622525bb2baee081f5e380bc3722dfdf2e34368fc59ceffdb43431e4af3c6,1,7ab285c82b3b9495f3b7e67f74df2810f03556e26c368ef54767697a9bb9b5e8,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1830,closed,completed,"[TRACT-gap G16] No (n,k) erasure-coded no-primary cold tier",https://github.com/alphaonedev/ai-memory-mcp/issues/1830,2026-07-19T03:18:41Z,a4ec8e0982635488af42b02798361cfff9a3e23fd103333b71575912d7e251b6,2,8f2065591fce7500f1830cc32c95dc2256bc559ae28faef309a5f957e24511e0,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1831,closed,completed,[TRACT-gap G17] No M-of-N threshold key recovery / dead-man succession,https://github.com/alphaonedev/ai-memory-mcp/issues/1831,2026-07-13T11:16:51Z,268d8c57c4d51aeae3e926d8e29da48640f55186e76696a8749bc4a66173ca9e,1,caa1985327632ee5373bfe66d2ac7f3ecdedda29b584bb489ae4b71f51722860,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1832,closed,completed,"[TRACT-gap G18] Human<->AI covenant clauses absent (why_trace, immutable authorship, permanent dissent, signed forget receipt)",https://github.com/alphaonedev/ai-memory-mcp/issues/1832,2026-07-19T07:29:12Z,9193f13ea8806b3336f80b6e83ff8f78225566afe13b6b8a64e7e2c4b958a603,2,bb2b73d37ef3b79fbdaa66a0c56d52e292b8b5bd4a60e0c539fd6d6a9effae26,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1833,closed,completed,"[TRACT-gap G19] Closed 9-relation enum, not open-predicate-over-kernel",https://github.com/alphaonedev/ai-memory-mcp/issues/1833,2026-07-19T07:29:14Z,5cfeb8ca3f83ccfcddbff735b8cbb92f1ea76131f0490c9020cc2c7589bb36ae,1,cd9e7d56032ecb450c04851ba1fb3e5079d4b8fdf78e94d610d1049cf8ab7996,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1834,closed,completed,"[TRACT-gap G20] Claim-level bitemporal absent (links carry valid_from/valid_until, claims do not)",https://github.com/alphaonedev/ai-memory-mcp/issues/1834,2026-07-19T01:02:25Z,81466e13f7365b9704e31d1aaccebb6a4a75fd4116fbf43926a609d29ed62a31,3,29680c758440860d729d04bd91fe90e161d391a8e94ca1e01a6967226958e02f,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
1835,closed,completed,[TRACT-gap G21] No Rosetta decoder-in-archive (crypto-spine only),https://github.com/alphaonedev/ai-memory-mcp/issues/1835,2026-07-12T18:43:19Z,e3cfe47914981dba41f59d8da6a2080951098b2d75630b13f9866591d47c3b9d,1,102f0545c6eaf24332e222af10b696ee71f9288851d668e8c3dad0445d283b37,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
